1446975548000,24.82733705,121.01413455,11.7,50.5,202.4,0.0,0.0,0.0,null
1446975549000,24.82730505,121.01411549,12.599999,50.79999923706055,203.1,0.0,0.0,0.0,null
1446975550000,24.82727237,121.01409611,12.599999,51.0,203.0,0.0,0.0,0.0,null
1446975551000,24.82724147,121.01407967,12.599999,50.79999923706055,201.3,0.0,0.0,0.0,null
1446975552000,24.82720599,121.01405645,13.5,50.900001525878906,203.2,0.0,0.0,0.0,null
1446975553000,24.82716757,121.01403185,14.4,51.099998474121094,205.2,0.0,0.0,0.0,null
1446975554000,24.82708035,121.01399486,20.699999,49.900001525878906,194.6,0.0,0.0,0.0,null
1446975555000,24.82704256,121.01397433,18.9,49.70000076293945,208.5,0.0,0.0,0.0,null
1446975556000,24.82699924,121.01394545,16.199999,49.099998474121094,211.4,0.0,0.0,0.0,null
1446975557000,24.82697093,121.01392874,12.599999,49.20000076293945,210.1,0.0,0.0,0.0,null
1446975558000,24.82695219,121.01393291,8.099999,49.5,180.0,0.0,0.0,0.0,null
1446975559000,24.82693294,121.01394247,7.2,49.400001525878906,155.7,0.0,0.0,0.0,null
1446975560000,24.82692084,121.01394891,7.2,48.29999923706055,158.2,0.0,0.0,0.0,null
1446975561000,24.82690483,121.01396588,8.099999,48.599998474121094,139.1,0.0,0.0,0.0,null
1446975562000,24.82689536,121.01399351,9.9,49.099998474121094,125.5,0.0,0.0,0.0,null
1446975563000,24.82688289,121.0140154,9.9,49.099998474121094,123.6,0.0,0.0,0.0,null
1446975564000,24.82686235,121.01405253,14.4,49.400001525878906,123.4,0.0,0.0,0.0,null
1446975565000,24.82684414,121.01408282,12.599999,48.70000076293945,124.3,0.0,0.0,0.0,null
1446975566000,24.82680978,121.0141276,18.0,47.900001525878906,129.0,0.0,0.0,0.0,null
1446975567000,24.82679005,121.01418114,20.699999,50.099998474121094,114.4,0.0,0.0,0.0,null
1446975568000,24.82677154,121.01422569,18.0,50.099998474121094,112.0,0.0,0.0,0.0,null
1446975569000,24.82675247,121.01426566,17.1,50.20000076293945,119.1,0.0,0.0,0.0,null
1446975570000,24.82673948,121.01430667,17.1,51.20000076293945,115.0,0.0,0.0,0.0,null
1446975571000,24.82672223,121.01434193,15.299999,51.900001525878906,116.6,0.0,0.0,0.0,null
1446975572000,24.82671451,121.01437897,15.299999,53.0,116.7,0.0,0.0,0.0,null
1446975573000,24.82669989,121.01441665,16.199999,53.0,116.9,0.0,0.0,0.0,null
1446975574000,24.82668449,121.01445307,16.199999,53.400001525878906,117.4,0.0,0.0,0.0,null
1446975575000,24.82666444,121.0144894,17.1,53.5,117.4,0.0,0.0,0.0,null
1446975576000,24.82663706,121.01452696,18.9,50.79999923706055,119.2,0.0,0.0,0.0,null
1446975577000,24.82661112,121.01455854,17.1,51.29999923706055,118.7,0.0,0.0,0.0,null
1446975578000,24.82659256,121.01460069,17.1,52.20000076293945,113.1,0.0,0.0,0.0,null
1446975579000,24.82657495,121.01464088,16.199999,52.5,115.0,0.0,0.0,0.0,null
1446975580000,24.82655546,121.01468077,16.199999,52.70000076293945,114.9,0.0,0.0,0.0,null
1446975581000,24.82653714,121.01471669,15.299999,52.29999923706055,116.2,0.0,0.0,0.0,null
1446975582000,24.82652275,121.01475569,15.299999,52.5,115.0,0.0,0.0,0.0,null
1446975583000,24.8265071,121.0147866,13.5,52.70000076293945,118.2,0.0,0.0,0.0,null
1446975584000,24.82649535,121.01481135,11.7,52.900001525878906,121.4,0.0,0.0,0.0,null
1446975585000,24.82647925,121.01483497,10.799999,53.29999923706055,121.0,0.0,0.0,0.0,null
1446975586000,24.82646801,121.01485887,10.799999,53.20000076293945,119.5,0.0,0.0,0.0,null
1446975587000,24.82645513,121.014874,9.0,53.0,125.2,0.0,0.0,0.0,null
1446975588000,24.82643764,121.01488257,8.099999,52.70000076293945,137.3,0.0,0.0,0.0,null
1446975589000,24.82641653,121.01488427,7.2,52.099998474121094,157.9,0.0,0.0,0.0,null
1446975590000,24.82638784,121.01487863,9.9,52.20000076293945,178.3,0.0,0.0,0.0,null
1446975591000,24.82635132,121.01486477,12.599999,51.599998474121094,190.4,0.0,0.0,0.0,null
1446975592000,24.82628055,121.01480445,18.9,51.29999923706055,207.6,0.0,0.0,0.0,null
1446975593000,24.82624331,121.01477949,18.0,51.20000076293945,211.3,0.0,0.0,0.0,null
1446975594000,24.82620576,121.01475508,18.0,51.099998474121094,211.5,0.0,0.0,0.0,null
1446975595000,24.82617742,121.01473074,15.299999,51.099998474121094,217.3,0.0,0.0,0.0,null
1446975596000,24.82614403,121.01470162,16.199999,51.29999923706055,217.4,0.0,0.0,0.0,null
1446975597000,24.82609619,121.01467483,18.9,50.29999923706055,207.3,0.0,0.0,0.0,null
1446975598000,24.82605137,121.01465743,18.0,50.099998474121094,206.4,0.0,0.0,0.0,null
1446975599000,24.82601153,121.01464083,18.0,49.900001525878906,206.0,0.0,0.0,0.0,null
1446975600000,24.82596934,121.01462144999999,18.0,49.5,204.1,0.0,0.0,0.0,null
1446975601000,24.82593174,121.01459629,18.0,49.79999923706055,207.7,0.0,0.0,0.0,null
1446975602000,24.82589023,121.01458016,16.199999,50.099998474121094,202.2,0.0,0.0,0.0,null
1446975603000,24.82585074,121.01455926,16.199999,50.400001525878906,203.4,0.0,0.0,0.0,null
1446975604000,24.82581433,121.01454748,14.4,50.5,201.4,0.0,0.0,0.0,null
1446975605000,24.82580072,121.01455619,9.0,49.900001525878906,187.2,0.0,0.0,0.0,null
1446975606000,24.8257824,121.01456069,8.099999,50.099998474121094,172.1,0.0,0.0,0.0,null
1446975607000,24.82576313,121.01457009,8.099999,49.400001525878906,158.1,0.0,0.0,0.0,null
1446975608000,24.82574857,121.01458474,9.0,49.70000076293945,141.5,0.0,0.0,0.0,null
1446975609000,24.82572661,121.01460195,9.0,49.599998474121094,139.6,0.0,0.0,0.0,null
1446975610000,24.82570705,121.01462161,9.9,49.5,138.4,0.0,0.0,0.0,null
1446975611000,24.82568947,121.01464861,9.9,49.70000076293945,134.2,0.0,0.0,0.0,null
1446975612000,24.82567504,121.01467949,10.799999,51.20000076293945,125.0,0.0,0.0,0.0,null
1446975613000,24.82566292,121.01471533,12.599999,52.099998474121094,118.3,0.0,0.0,0.0,null
1446975614000,24.8256507,121.01475728,14.4,52.400001525878906,112.9,0.0,0.0,0.0,null
1446975615000,24.82564091,121.01480256,15.299999,53.900001525878906,109.3,0.0,0.0,0.0,null
1446975616000,24.82562827,121.01484721,15.299999,53.5,111.1,0.0,0.0,0.0,null
1446975617000,24.82561429,121.0148904,15.299999,53.900001525878906,112.2,0.0,0.0,0.0,null
1446975618000,24.8256015,121.01493037,14.4,55.20000076293945,113.2,0.0,0.0,0.0,null
1446975619000,24.82558365,121.01496437,14.4,52.29999923706055,119.6,0.0,0.0,0.0,null
1446975620000,24.82556731,121.01499604,13.5,53.099998474121094,120.2,0.0,0.0,0.0,null
1446975621000,24.82555447,121.01502592,12.599999,52.20000076293945,118.0,0.0,0.0,0.0,null
1446975622000,24.82554504,121.01505359,11.7,52.099998474121094,115.9,0.0,0.0,0.0,null
1446975623000,24.82554067,121.01507919,10.799999,51.5,108.5,0.0,0.0,0.0,null
1446975624000,24.82553762,121.01509489,8.099999,51.599998474121094,107.3,0.0,0.0,0.0,null
1446975625000,24.8255321,121.01510244,6.2999997,51.900001525878906,118.5,0.0,0.0,0.0,null
1446975626000,24.82552617,121.01510298,4.5,51.70000076293945,132.0,0.0,0.0,0.0,null
1446975627000,24.82551715,121.01509783,3.6,52.29999923706055,166.2,0.0,0.0,0.0,null
1446975628000,24.82550654,121.01509128,4.5,52.29999923706055,181.3,0.0,0.0,0.0,null
1446975629000,24.82549873,121.01508221,3.6,52.400001525878906,193.4,0.0,0.0,0.0,null
1446975630000,24.82549512,121.01507156,3.6,54.5,210.2,0.0,0.0,0.0,null
1446975631000,24.82549458,121.01506236,1.8,54.099998474121094,210.2,0.0,0.0,0.0,null
1446975632000,24.82549415,121.01505446,1.8,53.900001525878906,210.2,0.0,0.0,0.0,null
1446975633000,24.82549359,121.01504841,1.8,54.0,210.2,0.0,0.0,0.0,null
1446975634000,24.8254946,121.01504473,0.0,53.599998474121094,0.0,0.0,0.0,0.0,null
1446975635000,24.82549543,121.01504326,0.0,53.5,0.0,0.0,0.0,0.0,null
1446975636000,24.82549615,121.01504275,0.0,53.599998474121094,0.0,0.0,0.0,0.0,null
1446975637000,24.82549634,121.01504276,0.0,53.599998474121094,0.0,0.0,0.0,0.0,null
1446975638000,24.82549645,121.01504295,0.0,53.599998474121094,0.0,0.0,0.0,0.0,null
